lr_fpr,lr_tpr,xgb_fpr,xgb_tpr
0.0009194334803807755,0.0027926720285969616,0.0005340143951706525,0.004207625856419422
0.0009194334803807755,0.0028112898421209414,0.0005340143951706525,0.0042448614834673815
0.0009287206872533086,0.0028112898421209414,0.000547945205479452,0.0042448614834673815
0.0009287206872533086,0.002829907655644921,0.000547945205479452,0.004263479296991362
0.0009426514975621082,0.002829907655644921,0.0005525888089157186,0.004263479296991362
0.0009426514975621082,0.0028671432826928803,0.0005525888089157186,0.00433795055108728
0.0009472951009983747,0.0028671432826928803,0.0005665196192245183,0.00433795055108728
0.0009472951009983747,0.00288576109621686,0.0005665196192245183,0.00435656836461126
0.0009612259113071744,0.00288576109621686,0.0005758068260970513,0.00435656836461126
0.0009612259113071744,0.00290437890974084,0.0005758068260970513,0.004579982126899017
0.0009658695147434409,0.00290437890974084,0.0005804504295333178,0.004579982126899017
0.0009658695147434409,0.0029416145367887996,0.0005804504295333178,0.004635835567470956
0.0009705131181797074,0.0029416145367887996,0.000589737636405851,0.004635835567470956
0.0009705131181797074,0.002978850163836759,0.000589737636405851,0.004654453380994936
0.0009798003250522406,0.002978850163836759,0.0005943812398421175,0.004654453380994936
0.0009798003250522406,0.002997467977360739,0.0005943812398421175,0.004747542448614835
0.000984443928488507,0.002997467977360739,0.0005990248432783841,0.004747542448614835
0.000984443928488507,0.0030160857908847183,0.0005990248432783841,0.004859249329758713
0.0009890875319247736,0.0030160857908847183,0.0006036684467146505,0.004859249329758713
0.0009890875319247736,0.0030719392314566578,0.0006036684467146505,0.004933720583854632
0.0009983747387973068,0.0030719392314566578,0.0006083120501509171,0.004933720583854632
0.0009983747387973068,0.0031091748585046174,0.0006083120501509171,0.0049523383973786115
0.0010030183422335733,0.0031091748585046174,0.0006129556535871836,0.0049523383973786115
0.0010030183422335733,0.003127792672028597,0.0006129556535871836,0.004970956210902592
0.0010076619456698397,0.003127792672028597,0.0006175992570234502,0.004970956210902592
0.0010076619456698397,0.0031464104855525765,0.0006175992570234502,0.004989574024426571
0.0010123055491061063,0.0031464104855525765,0.0006268864638959833,0.004989574024426571
0.0010123055491061063,0.003183646112600536,0.0006268864638959833,0.005008191837950551
0.001016949152542373,0.003183646112600536,0.0006315300673322498,0.005008191837950551
0.001016949152542373,0.003202263926124516,0.0006315300673322498,0.005026809651474531
0.0010215927559786395,0.003202263926124516,0.0006361736707685163,0.005026809651474531
0.0010215927559786395,0.0032208817396484958,0.0006361736707685163,0.005045427464998511
0.0010308799628511724,0.0032208817396484958,0.0006454608776410495,0.005045427464998511
0.0010308799628511724,0.0032394995531724756,0.0006454608776410495,0.0051943699731903485
0.001035523566287439,0.0032394995531724756,0.000650104481077316,0.0051943699731903485
0.001035523566287439,0.0032767351802204347,0.000650104481077316,0.005287459040810247
0.0010401671697237056,0.0032767351802204347,0.0006547480845135826,0.005287459040810247
0.0010401671697237056,0.0032953529937444145,0.0006547480845135826,0.005361930294906166
0.0010494543765962386,0.0032953529937444145,0.0006593916879498491,0.005361930294906166
0.0010494543765962386,0.0033139708072683943,0.0006593916879498491,0.005380548108430146
0.0010587415834687718,0.0033139708072683943,0.0006733224982586487,0.005380548108430146
0.0010587415834687718,0.003351206434316354,0.0006733224982586487,0.005399165921954126
0.001068028790341305,0.003351206434316354,0.0006826097051311818,0.005399165921954126
0.001068028790341305,0.0033698242478403338,0.0006826097051311818,0.005417783735478105
0.0010819596006501045,0.0033698242478403338,0.0006918969120037148,0.005417783735478105
0.0010819596006501045,0.003407059874888293,0.0006918969120037148,0.0054364015490020855
0.0010912468075226377,0.003407059874888293,0.0006965405154399814,0.0054364015490020855
0.0010912468075226377,0.0034256776884122727,0.0006965405154399814,0.005455019362526065
0.001095890410958904,0.0034256776884122727,0.0007011841188762479,0.005455019362526065
0.001095890410958904,0.0034442955019362525,0.0007011841188762479,0.0054922549895740245
0.0011051776178314372,0.0034442955019362525,0.0007058277223125145,0.0054922549895740245
0.0011051776178314372,0.0034629133154602323,0.0007058277223125145,0.005529490616621984
0.0011098212212677038,0.0034629133154602323,0.0007104713257487811,0.005529490616621984
0.0011098212212677038,0.0035187667560321718,0.0007104713257487811,0.005566726243669944
0.0011191084281402368,0.0035187667560321718,0.0007151149291850476,0.005566726243669944
0.0011191084281402368,0.0035932380101280905,0.0007151149291850476,0.005585344057193923
0.001137682841885303,0.0035932380101280905,0.0007197585326213142,0.005585344057193923
0.001137682841885303,0.0036677092642240093,0.0007197585326213142,0.0056039618707179025
0.001146970048757836,0.0036677092642240093,0.0007244021360575806,0.0056039618707179025
0.001146970048757836,0.003686327077747989,0.0007244021360575806,0.005697050938337802
0.0011516136521941027,0.003686327077747989,0.0007290457394938472,0.005697050938337802
0.0011516136521941027,0.0037421805183199285,0.0007290457394938472,0.00577152219243372
0.0011562572556303692,0.0037421805183199285,0.0007336893429301138,0.00577152219243372
0.0011562572556303692,0.0037607983318439083,0.0007336893429301138,0.00580875781948168
